screen_height,screen_width,screen_density_dpi,screen_density
2460,1080,492,3.075
2400,1080,388,2.425
2376,1080,432,2.7
2400,1080,432,2.7
1600,720,320,2
2560,1600,600,3.75
3200,1440,600,3.75
1920,1200,320,2
2280,1080,420,2.625
2340,1080,420,2.625
1280,720,320,2
2400,1080,384,2.4
2400,1080,480,3
2400,1080,480,3
2400,1080,480,3
3040,1440,560,3.5
3216,1440,640,4
2560,1096,420,2.625
1280,800,160,1
2400,1080,408,2.55
1280,800,210,1.3125
2340,1080,480,3
1440,720,319,1.99375
2400,1080,440,2.75
2340,1080,440,2.75
2400,1080,440,2.75
2400,1080,450,2.8125
1600,720,320,2
2340,1080,406,2.5375001
1280,720,320,2
2340,1080,420,2.625
1520,720,300,1.875
1920,1080,480,3
1080,2340,440,2.75
2340,1080,440,2.75
1280,720,320,2
1280,800,160,1
3088,1440,600,3.75
1920,1200,240,1.5
2400,1080,480,3
2340,1080,461,2.8812501
1752,2800,260,1.625
2400,1080,480,3
2248,1080,440,2.75
2340,1080,352,2.2
3040,1440,560,3.5
2480,2200,500,3.125
1600,1266,560,3.5
2560,1440,640,4
1014,480,212,1.325
1562,1080,440,2.75
2400,1080,480,3
2772,1288,672,4.2000003
1440,3200,560,3.5
2560,1316,538,3.3625
3200,1440,667,4.1687503
3216,1440,680,4.25
2400,1080,480,3
1440,720,360,2.25
2560,1600,720,4.5
2340,1080,440,2.75
2400,1080,440,2.75
3040,1440,600,3.75
2616,960,480,3
2340,1080,480,3
1140,540,240,1.5
1612,720,272,1.7
2340,1080,480,3
2560,1096,420,2.625
1280,800,210,1.3125
2316,1080,420,2.625
2246,1080,440,2.75
2340,1080,461,2.8812501
2340,1080,432,2.7
2280,1080,375,2.34375
854,480,240,1.5
2412,1080,510,3.1875
2280,1080,440,2.75
2340,1080,440,2.75
2400,1080,480,3
1080,1920,320,2
2412,1080,480,3
3040,1440,560,3.5
2400,1080,408,2.55
1520,720,280,1.75
2460,1080,480,3
3040,1440,560,3.5
1080,1920,320,2
3040,1440,560,3.5
2460,1080,480,3
2652,1200,480,3
1600,720,272,1.7
2658,960,480,3
2400,1080,440,2.75
2160,1080,408,2.55
798,633,213,1.3312501
2700,1228,458,2.8625
2412,1080,510,3.1875
1544,720,280,1.75
2160,1080,540,3.375
854,480,220,1.375
1600,720,320,2
1280,720,320,2
1560,720,280,1.75
2400,1080,540,3.375
1648,720,320,2
1280,800,210,1.3125
3120,1440,619,3.86875
2400,1080,384,2.4
2280,1080,420,2.625
2400,1080,408,2.55
1200,948,480,3
2412,1080,420,2.625
3120,1440,560,3.5
2400,1080,440,2.75
2316,1080,450,2.8125
3200,1440,560,3.5
2340,1080,440,2.75
2312,1080,540,3.375
1280,720,320,2
600,461,130,0.8125
1920,1080,480,3
2560,1600,480,3
3040,1440,560,3.5
2400,1080,450,2.8125
2412,1080,420,2.625
2400,1080,540,3.375
2400,1080,420,2.625
2676,1236,520,3.25
1920,1080,160,1
1920,1080,480,3
2280,1080,450,2.8125
2560,1600,320,2
854,480,240,1.5
1920,1080,480,3
1280,800,160,1
2400,1080,420,2.625
2152,1536,460,2.875
2280,1080,420,2.625
2280,1080,440,2.75
2400,1080,480,3
1560,720,272,1.7
2280,1080,450,2.8125
1600,720,360,2.25
2400,1080,408,2.55
1920,1080,320,2
1920,1080,320,2
2400,1080,480,3
600,1024,160,1
1600,720,320,2
2400,1080,401,2.5062501
1104,2376,480,3
1560,720,320,2
2340,1080,420,2.625
2340,1080,420,2.625
2560,1600,400,2.5
2340,1080,540,3.375
2400,1080,420,2.625
3088,1440,560,3.5
2340,1080,345,2.15625
3200,1440,680,4.25
1848,2960,320,2
3200,1440,498,3.1125
1280,720,320,2
1560,720,272,1.7
1920,1080,420,2.625
2220,1080,450,2.8125
1464,720,320,2
2316,1080,480,3
1600,720,280,1.75
2520,1080,420,2.625
1480,720,331,2.0687501
2400,1080,450,2.8125
1440,720,320,2
720,1520,320,2
1920,1080,480,3
1600,1268,600,3.75
2400,1080,461,2.8812501
2400,1176,472,2.95
2400,1080,480,3
2400,1080,408,2.55
1280,720,320,2
1280,800,190,1.1875
1080,2408,480,3
2340,1080,420,2.625
2340,1080,440,2.75
1200,991,372,2.325
2400,1080,468,2.925
2280,1080,408,2.55
1024,600,160,1
2800,1752,300,1.875
1560,720,320,2
3200,1440,560,3.5
2400,1080,480,3
3088,1440,640,4
2400,1080,420,2.625
2160,1080,420,2.625
2160,1080,411,2.5687501
3088,1440,600,3.75
1440,720,320,2
3040,1440,640,4
1920,1080,440,2.75
2304,1080,440,2.75
2280,1080,371,2.3187501
2400,1080,540,3.375
3200,1440,560,3.5
2340,1080,454,2.8375
2340,1080,440,2.75
2400,1080,408,2.55
2400,1080,490,3.0625
1755,1080,480,3
2340,1080,450,2.8125
2400,1080,384,2.4
2400,1080,480,3
2560,1096,420,2.625
2340,1080,480,3
1280,800,213,1.3312501
1600,720,320,2
2448,1080,540,3.375
2400,1080,450,2.8125
1920,1080,480,3
2280,1080,421,2.6312501
2412,1080,420,2.625
2340,1080,461,2.8812501
2340,1080,440,2.75
2400,1080,420,2.625
2460,1080,440,2.75
1920,1200,320,2
2408,1080,480,3
2289,840,420,2.625
1200,544,240,1.5
2312,1080,540,3.375
1520,720,280,1.75
2310,1080,360,2.25
2340,1080,440,2.75
3200,1440,600,3.75
2400,1080,408,2.55
1560,720,320,2
2340,1080,540,3.375
1280,720,320,2
2400,1080,440,2.75
2616,960,480,3
2340,1080,440,2.75
2280,1080,420,2.625
1920,1080,467,2.91875
2340,1080,440,2.75
1520,720,288,1.8000001
2048,1536,360,2.25
2220,1080,540,3.375
2400,1080,540,3.375
1520,720,320,2
2400,1080,480,3
2560,1096,356,2.2250001
2400,1080,440,2.75
2560,1600,400,2.5
2400,1080,480,3
3120,1440,560,3.5
2280,1080,450,2.8125
1280,720,360,2.25
2000,1200,420,2.625
2160,1080,440,2.75
2400,1080,408,2.55
3168,1440,680,4.25
2280,1080,540,3.375
2400,1080,480,3
2340,1080,510,3.1875
2400,1080,480,3
2300,1080,540,3.375
2280,1080,420,2.625
2340,1080,432,2.7
1560,720,320,2
3040,1440,560,3.5
2400,1080,446,2.7875001
2460,1080,446,2.7875001
2280,1080,440,2.75
2400,1080,408,2.55
1600,720,272,1.7
1080,1920,160,1
2160,1916,480,3
2400,1080,510,3.1875
2280,1080,480,3
2280,1080,420,2.625
2880,1440,640,4
1600,720,320,2
1920,1080,540,3.375
2400,1080,408,2.55
2340,1080,288,1.8000001
2640,1080,480,3
1520,720,336,2.1000001
2560,1440,720,4.5
2400,1080,400,2.5
2220,1080,420,2.625
1920,1200,240,1.5
1920,1080,540,3.375
2400,1080,352,2.2
1620,1080,420,2.625
1080,2376,480,3
2340,1080,480,3
3088,1440,560,3.5
1920,1200,320,2
1920,1080,480,3
2400,1080,540,3.375
1600,720,272,1.7
1600,720,300,1.875
2376,1152,408,2.55
2658,960,480,3
2560,1440,544,3.4
3216,1440,500,3.125
1920,1080,480,3
2400,1080,480,3
2340,1080,440,2.75
1464,720,320,2
2400,1080,375,2.34375
2248,1080,440,2.75
2400,1080,440,2.75
2340,1080,420,2.625
1600,720,332,2.075
2400,1080,454,2.8375
2340,1080,540,3.375
2520,1080,540,3.375
2400,1080,440,2.75
1498,720,320,2
1920,1080,480,3
3216,1440,680,4.25
2272,1984,540,3.375
3040,1440,640,4
2400,1080,432,2.7
1600,720,300,1.875
2376,1152,480,3
2400,1080,408,2.55
2340,1080,440,2.75
2280,1080,420,2.625
2640,1080,450,2.8125
1480,720,278,1.7375001
1280,720,320,2
1600,720,320,2
2400,1080,440,2.75
2280,1080,440,2.75
2400,1080,440,2.75
2400,1080,440,2.75
2316,1080,420,2.625
2460,1080,340,2.125
2400,1080,540,3.375
2400,1080,420,2.625
1600,720,408,2.55
1920,1080,540,3.375
2340,1080,480,3
1200,544,240,1.5
1440,3200,560,3.5
1848,896,373,2.33125
1560,720,360,2.25
2340,1080,352,2.2
2158,1080,490,3.0625
1560,720,320,2
1920,1080,540,3.375
2960,1440,560,3.5
2400,1080,480,3
1280,800,240,1.5
2400,1080,467,2.91875
2248,1080,454,2.8375
2340,1080,480,3
2310,1080,454,2.8375
1600,1271,372,2.325
3200,1440,560,3.5
2340,1080,500,3.125
2160,1080,440,2.75
2340,1080,440,2.75
2400,1080,440,2.75
2520,1080,480,3
2340,1080,375,2.34375
3168,1440,640,4
2158,1080,461,2.8812501
2280,1080,450,2.8125
2340,1080,454,2.8375
2280,1080,420,2.625
2280,1080,420,2.625
2340,1080,352,2.2
1920,1080,493,3.08125
2160,1080,467,2.91875
3200,1440,600,3.75
1600,720,360,2.25
2400,1080,473,2.95625
2400,1080,493,3.08125
3216,1440,640,4
2412,1080,401,2.5062501
2376,1104,408,2.55
2400,1080,440,2.75
2400,1080,439,2.74375
2340,1080,440,2.75
2340,1080,440,2.75
2400,1080,440,2.75
2772,1344,672,4.2000003
1560,720,280,1.75
2160,1080,420,2.625
1440,720,360,2.25
2412,1080,420,2.625
691,1152,160,1
2412,1080,480,3
1600,720,320,2
1560,720,320,2
2340,1080,440,2.75
2340,1080,540,3.375
2520,1080,420,2.625
2316,1080,450,2.8125
2220,1080,450,2.8125
960,540,160,1
2400,1176,376,2.3500001
1560,720,360,2.25
3088,1440,640,4
1920,1080,420,2.625
1920,1792,440,2.75
2340,1080,461,2.8812501
2340,1080,480,3
1920,1080,480,3
2160,1080,480,3
2158,1080,440,2.75
2400,1080,540,3.375
2048,1536,420,2.625
2460,1080,432,2.7
2400,1080,480,3
2280,1080,440,2.75
2220,1080,480,3
1600,1272,320,2
2400,1080,540,3.375
2400,1080,540,3.375
2400,1080,440,2.75
2400,1080,440,2.75
2340,1080,420,2.625
2340,1080,420,2.625
1920,1080,420,2.625
2158,1080,384,2.4
2340,1080,540,3.375
2000,1200,240,1.5
2460,1080,420,2.625
2400,1080,420,2.625
1280,720,320,2
2400,1080,426,2.6625001
1520,720,320,2
1920,1080,420,2.625
1920,1080,420,2.625
2400,1080,375,2.34375
2340,1080,540,3.375
2412,1080,480,3
2460,1080,446,2.7875001
3216,1440,680,4.25
1120,480,240,1.5
2340,1080,480,3
2000,1200,372,2.325
2400,1080,480,3
1920,1080,480,3
1560,720,320,2
1920,1080,480,3
2400,1080,480,3
2310,1080,408,2.55
1080,2408,480,3
2280,1080,480,3
2248,1080,490,3.0625
2400,1080,408,2.55
2340,1080,420,2.625
1080,2400,440,2.75
2400,1080,435,2.71875
2376,1104,528,3.3
2340,1080,480,3
1920,1080,480,3
2340,1080,375,2.34375
2560,1600,600,3.75
2400,1080,540,3.375
2340,1080,480,3
1920,1200,320,2
3040,1440,640,4
1600,720,300,1.875
2412,1080,480,3
1600,1273,340,2.125
1560,720,320,2
1920,1080,320,2
1440,720,320,2
2340,1080,440,2.75
2400,1080,480,3
2400,1080,420,2.625
3200,1440,560,3.5
1600,720,320,2
2152,1536,460,2.875
2400,1080,432,2.7
2160,1080,480,3
1920,1080,420,2.625
2340,1080,352,2.2
3040,1440,600,3.75
3200,1440,560,3.5
1920,1080,460,2.875
2640,1080,480,3
1280,720,293,1.8312501
2400,1080,440,2.75
2400,1080,540,3.375
2408,1080,450,2.8125
2376,1080,408,2.55
2248,1080,461,2.8812501
2340,1080,420,2.625
2340,1080,420,2.625
2400,1080,408,2.55
3168,1440,560,3.5
1520,720,280,1.75
2400,1080,480,3
1280,800,213,1.3312501
1560,720,320,2
3047,1440,560,3.5
2400,1080,434,2.7125
1920,1080,408,2.55
2244,1080,540,3.375
2400,1080,408,2.55
2340,1080,480,3
3040,1440,640,4
2400,1080,480,3
2340,1080,400,2.5
2340,1080,410,2.5625
2400,1080,480,3
2220,1080,420,2.625
1920,1080,440,2.75
2160,1080,400,2.5
1440,720,272,1.7
2340,1080,420,2.625
1920,1080,480,3
1600,720,272,1.7
2376,1152,480,3
1440,3040,600,3.75
2160,1080,480,3
2400,1080,408,2.55
1734,810,408,2.55
2652,1200,442,2.7625
2340,1080,480,3
1920,1080,240,1.5
1600,720,320,2
2340,1080,440,2.75
1600,720,320,2
2400,1080,440,2.75
3200,1440,600,3.75
2400,1080,408,2.55
1648,720,320,2
3216,1440,680,4.25
2340,1080,480,3
1920,1080,480,3
3200,1440,640,4
2280,1080,480,3
1920,1080,408,2.55
1920,1080,440,2.75
2400,1080,460,2.875
2400,1176,588,3.675
1600,720,288,1.8000001
1200,990,426,2.6625001
1520,720,280,1.75
1080,2400,440,2.75
1016,480,240,1.5
2400,1080,408,2.55
1280,720,320,2
2340,1080,440,2.75
2400,1080,480,3
2152,1536,420,2.625
824,464,160,1
2560,1096,420,2.625
1440,3200,640,4
2412,1080,540,3.375
2460,1080,540,3.375
2616,1212,500,3.125
2340,1080,540,3.375
2400,1080,480,3
2400,1080,330,2.0625
2400,1080,450,2.8125
2340,1080,540,3.375
2400,1176,471,2.9437501
2460,1080,480,3
2400,1080,480,3
1600,720,320,2
2160,1080,440,2.75
2400,1080,408,2.55
1200,997,240,1.5
2248,1080,411,2.5687501
2400,1080,540,3.375
1848,896,411,2.5687501
2160,1080,408,2.55
1920,1080,480,3
2560,1600,640,4
2280,1080,480,3
2340,1080,440,2.75
2560,1440,640,4
3200,1440,720,4.5
1920,1200,240,1.5
2400,1080,440,2.75
1920,1080,420,2.625
2340,1080,440,2.75
1920,1080,320,2
1440,720,360,2.25
2340,1080,480,3
1520,720,288,1.8000001
2340,1080,440,2.75
2340,1080,352,2.2
2560,1096,504,3.15
1920,1080,480,3
2400,1080,352,2.2
1560,720,320,2
2160,1080,408,2.55
2340,1080,440,2.75
1520,720,320,2
2220,1080,450,2.8125
2340,1080,420,2.625
2400,1080,440,2.75
1600,720,320,2
2460,1080,400,2.5
1600,720,320,2
1600,720,360,2.25
1560,720,240,1.5
3040,1440,600,3.75
1920,1080,455,2.84375
1920,1200,420,2.625
2400,1080,408,2.55
2160,1080,432,2.7
1600,720,320,2
2400,1080,480,3
1280,720,240,1.5
2676,1236,442,2.7625
2400,1080,480,3
2376,1104,480,3
2652,1200,520,3.25
2412,1080,480,3
1920,1080,426,2.6625001
2400,1080,480,3
2400,1080,448,2.8
2340,1080,480,3
2400,1080,454,2.8375
2400,1080,540,3.375
1560,720,320,2
2520,1080,356,2.2250001
2400,1080,540,3.375
1920,1080,480,3
2400,1080,440,2.75
3040,1440,680,4.25
2400,1080,480,3
2400,1080,480,3
2400,1080,340,2.125
2280,1080,420,2.625
2400,1080,433,2.70625
2160,1080,480,3
2400,1080,540,3.375
2400,1080,384,2.4
2340,1080,420,2.625
3168,1440,640,4
2000,1200,326,2.0375001
2000,1200,280,1.75
1560,720,320,2
1200,544,240,1.5
2400,1128,470,2.9375
2280,1080,420,2.625
2248,1080,440,2.75
854,480,240,1.5
2400,1080,408,2.55
2400,1080,454,2.8375
1920,1200,270,1.6875
2400,1080,440,2.75
2400,1080,461,2.8812501
2400,1080,420,2.625
2340,1080,480,3
1560,720,272,1.7
2400,1080,408,2.55
2400,1080,440,2.75
3040,1440,560,3.5
1920,1080,280,1.75
1480,720,360,2.25
1600,720,320,2
2340,1080,540,3.375
3216,1440,560,3.5
2340,1080,440,2.75
1560,720,360,2.25
1520,720,320,2
2248,1080,411,2.5687501
2400,1080,510,3.1875
2160,1080,315,1.96875
1600,752,356,2.2250001
2520,1080,408,2.55
2400,1080,345,2.15625
2400,1080,366,2.2875001
2400,1080,473,2.95625
2560,1600,340,2.125
1520,720,336,2.1000001
1640,720,360,2.25
2340,1080,433,2.70625
1648,720,320,2
1920,1080,480,3
2330,1080,440,2.75
1080,1920,480,3
2280,1080,480,3
2400,1080,480,3
1920,1080,480,3
2280,1080,420,2.625
2376,1080,380,2.375
1200,952,320,2
1280,720,320,2
2400,1080,468,2.925
1280,800,240,1.5
2160,1080,366,2.2875001
3216,1440,560,3.5
2388,1080,400,2.5
2400,1080,480,3
2400,1080,480,3
2340,1080,461,2.8812501
2160,1080,540,3.375
2400,1080,492,3.075
1960,840,420,2.625
1800,1080,480,3
1280,800,160,1
1612,720,320,2
1920,1080,480,3
3168,1440,500,3.125
2960,1440,640,4
1080,1920,480,3
2400,1080,540,3.375
1200,1920,320,2
2400,1080,408,2.55
3120,1440,720,4.5
2376,1152,480,3
1920,1080,480,3
3200,1440,560,3.5
2340,1080,450,2.8125
2220,1080,420,2.625
2340,1080,440,2.75
2340,1080,352,2.2
1920,1080,480,3
1600,720,272,1.7
2220,1080,420,2.625
2400,1080,390,2.4375
2160,1080,440,2.75
2388,1080,408,2.55
2388,1080,540,3.375
2400,1080,480,3
2376,1152,576,3.6000001
2340,1080,440,2.75
2152,1536,420,2.625
2400,1080,352,2.2
1280,720,320,2
960,540,240,1.5
720,1520,320,2
1920,1080,480,3
960,540,160,1
2400,1080,450,2.8125
2400,1080,480,3
2340,1080,440,2.75
2310,1080,480,3
2340,1080,480,3
2460,1080,440,2.75
2400,1080,480,3
1920,1080,480,3
1920,1200,360,2.25
2772,1344,560,3.5
2340,1080,360,2.25
2340,1080,510,3.1875
2772,1344,560,3.5
2160,1080,440,2.75
1520,720,300,1.875
1560,720,360,2.25
2340,1080,480,3
2280,1080,440,2.75
2412,1080,450,2.8125
2160,1080,440,2.75
2400,1080,337,2.10625
2772,1344,476,2.9750001
2412,1080,420,2.625
1600,720,320,2
2400,1080,454,2.8375
2400,1080,540,3.375
2448,1080,420,2.625
2000,1200,240,1.5
3200,1440,600,3.75
2316,1080,360,2.25
1200,544,240,1.5
1200,2000,320,2
2960,1440,560,3.5
2340,1080,420,2.625
3040,1440,560,3.5
2340,1080,440,2.75
1600,720,320,2
2280,1080,420,2.625
1200,948,480,3
2340,1080,436,2.7250001
2664,1224,520,3.25
2400,1080,440,2.75
2400,1080,480,3
960,480,240,1.5
1600,720,280,1.75
1920,1080,280,1.75
960,540,160,1
2400,1080,480,3
3040,1440,720,4.5
3200,1440,560,3.5
2442,1122,477,2.98125
2400,1080,411,2.5687501
1920,1080,400,2.5
2400,1080,411,2.5687501
3168,1440,500,3.125
1920,1200,280,1.75
1920,1080,480,3
2248,1080,400,2.5
2376,1104,528,3.3
1280,720,293,1.8312501
1080,1920,480,3
2880,1440,560,3.5
1520,720,320,2
1280,800,210,1.3125
1920,1080,480,3
2280,1080,420,2.625
2289,840,420,2.625
2400,1080,540,3.375
3040,1440,640,4
2400,1080,540,3.375
1920,1080,480,3
2400,1080,540,3.375
2340,1080,480,3
2400,1080,408,2.55
1080,2376,540,3.375
1920,1080,420,2.625
2400,1080,480,3
1920,1080,480,3
2700,1160,580,3.625
3168,1440,720,4.5
2400,1080,480,3
1920,1080,480,3
2340,1080,480,3
1560,720,408,2.55
2400,1080,540,3.375
1280,720,320,2
2700,1224,540,3.375
1440,3200,560,3.5
2460,1080,480,3
2340,1080,461,2.8812501
2400,1080,480,3
1440,720,320,2
2340,1080,440,2.75
2400,1080,480,3
1280,720,320,2
1080,2400,480,3
1640,720,238,1.4875001
2340,1080,314,1.9625
2000,1200,320,2
3120,1440,580,3.625
3200,1440,640,4
1920,1080,440,2.75
2376,1080,440,2.75
2376,1080,380,2.375
2772,1344,672,4.2000003
1600,720,320,2
1280,720,320,2
2220,1080,420,2.625
1600,720,230,1.4375
2340,1080,490,3.0625
2160,1080,440,2.75
1600,720,360,2.25
2248,1080,440,2.75
2400,1080,480,3
1920,1080,440,2.75
1920,1080,440,2.75
1540,720,320,2
3200,1440,560,3.5
2880,1440,560,3.5
2400,1080,420,2.625
2400,1080,461,2.8812501
2160,1080,297,1.85625
2316,1080,510,3.1875
1920,1200,320,2
1520,720,320,2
2400,1080,440,2.75
1920,1080,480,3
1480,720,360,2.25
2412,1080,380,2.375
2560,1080,540,3.375
3200,1440,600,3.75
1080,1920,480,3
2400,1080,408,2.55
2000,1200,320,2
2340,1080,440,2.75
1520,720,300,1.875
2340,1080,480,3
1280,720,320,2
1560,720,320,2
2400,1080,461,2.8812501
1024,576,192,1.2
2408,1080,400,2.5
2460,1080,540,3.375
1080,2340,408,2.55
2400,1080,480,3
1640,720,360,2.25
2652,1200,520,3.25
2400,1080,440,2.75
2340,1080,440,2.75
2400,1080,480,3
1920,1200,240,1.5
1080,2244,480,3
2700,1224,540,3.375
1200,992,320,2
2560,1080,408,2.55
2400,1080,352,2.2
1600,900,320,2
2000,1200,320,2
3216,1440,500,3.125
2340,1080,480,3
2560,1096,462,2.8875
2340,1080,440,2.75
3200,1440,560,3.5
1920,1200,372,2.325
2400,1080,408,2.55
1920,1080,320,2
2160,1080,432,2.7
2400,1080,540,3.375
2772,1288,560,3.5
1920,1080,420,2.625
2280,1080,480,3
3216,1440,640,4
2400,1080,480,3
2340,1080,421,2.6312501
2340,1080,440,2.75
2280,1080,420,2.625
800,480,120,0.75
1016,480,240,1.5
1560,720,272,1.7
1920,1200,320,2
2442,1122,561,3.5062501
2400,1080,345,2.15625
2412,1080,480,3
2160,1080,366,2.2875001
3216,1440,640,4
1640,720,320,2
1200,544,240,1.5
2400,1080,480,3
2492,1148,490,3.0625
1600,720,320,2
2400,1080,440,2.75
3120,1440,720,4.5
1200,1920,280,1.75
1480,720,303,1.8937501
3040,1440,600,3.75
1520,720,280,1.75
2400,1080,429,2.68125
3200,1440,560,3.5
2388,1080,480,3
3040,1440,560,3.5
2480,2200,574,3.5875
1600,720,360,2.25
1440,810,270,1.6875
2442,1122,405,2.53125
2400,1080,408,2.55
1080,2160,480,3
2460,1080,480,3
1600,1280,360,2.25
1600,900,240,1.5
2340,1080,440,2.75
2412,1080,480,3
2340,1080,440,2.75
2400,1080,420,2.625
1920,1080,480,3
2312,1080,480,3
2340,1080,380,2.375
1280,720,280,1.75
1600,720,306,1.9125
2340,1080,384,2.4
2400,1080,461,2.8812501
2400,1080,480,3
2636,1080,540,3.375
2340,1080,480,3
1280,800,213,1.3312501
2400,1080,450,2.8125
1280,720,320,2
1600,900,240,1.5
2280,1080,420,2.625
2340,1080,440,2.75
2400,1080,540,3.375
1480,720,300,1.875
2340,1080,420,2.625
2280,1080,450,2.8125
2400,1080,450,2.8125
2400,1080,340,2.125
2400,1080,480,3
2400,1080,440,2.75
2520,1080,460,2.875
2160,1080,440,2.75
2340,1080,540,3.375
1520,720,360,2.25
2400,1080,480,3
2560,1600,340,2.125
1520,720,320,2
2400,1080,360,2.25
2700,1224,612,3.825
2400,1080,440,2.75
1600,720,320,2
1640,720,360,2.25
2340,1080,437,2.73125
2160,1080,540,3.375
2280,1080,540,3.375
2280,1080,480,3
2340,1080,480,3
1280,720,320,2
2340,1080,411,2.5687501
3216,1440,500,3.125
2412,1080,540,3.375
1920,1200,240,1.5
2340,1080,352,2.2
2400,1080,360,2.25
1600,720,272,1.7
2376,1080,540,3.375
2400,1080,436,2.7250001
2772,1344,560,3.5
2400,1080,450,2.8125
1200,992,320,2
2400,1080,480,3
1800,1080,540,3.375
2400,1080,420,2.625
2560,1600,377,2.35625
2340,1080,440,2.75
2412,1080,540,3.375
2340,1080,411,2.5687501
2272,1984,408,2.55
1493,720,272,1.7
1560,720,320,2
1600,720,360,2.25
2280,1080,540,3.375
2400,1080,440,2.75
2400,1080,440,2.75
2400,1080,480,3
1920,1200,240,1.5
2400,1080,440,2.75
2412,1080,510,3.1875
2304,1080,440,2.75
1440,720,320,2
2340,1080,440,2.75
2280,1080,440,2.75
1520,720,280,1.75
2400,1080,540,3.375
1280,720,320,2
2616,960,480,3
2640,1200,600,3.75
2340,1080,440,2.75
2340,1080,440,2.75
720,1280,240,1.5
1280,720,320,2
1280,800,160,1
2340,1080,408,2.55
1520,720,320,2
2280,1080,480,3
2400,1080,421,2.6312501
2400,1080,468,2.925
1560,720,272,1.7
2400,1080,440,2.75
2340,1080,477,2.98125
2400,1080,309,1.93125
2340,1080,440,2.75
2400,1080,432,2.7
2400,1080,408,2.55
2160,1080,440,2.75
2400,1080,440,2.75
2160,1080,408,2.55
3200,1440,560,3.5
2560,1096,420,2.625
1600,720,320,2
1080,1920,480,3
1920,1080,480,3
2340,1080,440,2.75
2400,1080,440,2.75
1920,1200,372,2.325
2400,1080,540,3.375
2340,1080,440,2.75
2700,1228,540,3.375
2400,1080,480,3
1280,800,210,1.3125
3200,1440,512,3.2
2400,1080,480,3
1080,2400,440,2.75
2160,1080,352,2.2
2400,1080,420,2.625
1600,900,240,1.5
2280,1080,420,2.625
1280,720,320,2
2160,1080,420,2.625
2220,1080,480,3
2400,1080,461,2.8812501
2400,1080,408,2.55
2248,1080,440,2.75
2400,1080,440,2.75
2280,1080,540,3.375
2340,1080,461,2.8812501
3088,1440,600,3.75
2400,1080,360,2.25
2160,1080,440,2.75
2408,1080,480,3
1520,720,320,2
2160,1080,490,3.0625
1520,720,340,2.125
2400,1080,440,2.75
2340,1080,480,3
2340,1080,440,2.75
2400,1080,440,2.75
1920,1080,480,3
2248,1080,440,2.75
1228,2700,540,3.375
2400,1080,440,2.75
1200,540,240,1.5
1520,720,230,1.4375
2340,1080,440,2.75
2340,1080,440,2.75
2340,1080,432,2.7
1848,896,411,2.5687501
1600,720,320,2
2400,1080,440,2.75
1544,720,360,2.25
3120,1440,512,3.2
2160,1080,461,2.8812501
1600,720,320,2
1128,2400,480,3
1520,720,360,2.25
2340,1080,540,3.375
1280,720,320,2
2412,1080,380,2.375
2280,1080,540,3.375
2376,1080,480,3
2048,1536,320,2
2400,1080,540,3.375
2000,1200,272,1.7
720,1280,160,1
1920,1080,440,2.75
2400,1080,408,2.55
2340,1080,440,2.75
2560,1600,420,2.625
1560,720,320,2
3040,1440,560,3.5
1199,950,372,2.325
2400,1080,540,3.375
2158,1080,440,2.75
2376,1104,408,2.55
2400,1080,480,3
2340,1080,540,3.375
1560,720,320,2
2658,960,480,3
2240,1080,408,2.55
1280,720,240,1.5
2460,1080,492,3.075
2340,1080,480,3
2492,1148,490,3.0625
1123,1000,280,1.75
1501,1280,360,2.25
3200,1440,560,3.5
2400,1080,540,3.375
1600,900,240,1.5
2400,1080,352,2.2
1016,480,240,1.5
1496,720,408,2.55
3168,1440,560,3.5
2340,1080,297,1.85625
2220,1080,540,3.375
2400,1080,540,3.375
2400,1080,440,2.75
2636,1080,480,3
2160,1080,540,3.375
2146,920,460,2.875
3168,1440,640,4
1080,2400,440,2.75
1033,720,320,2
2340,1080,440,2.75
2400,1080,480,3
2400,1080,440,2.75
2160,1080,420,2.625
1280,800,210,1.3125
2232,1080,360,2.25
1480,720,360,2.25
2316,1080,540,3.375
1280,800,245,1.53125
2400,1080,440,2.75
1600,900,320,2
2400,1080,440,2.75
2400,1080,440,2.75
1640,720,306,1.9125
2460,1080,540,3.375
2400,1080,540,3.375
2340,1080,440,2.75
2340,1080,352,2.2
2220,1080,420,2.625
2412,1080,380,2.375
2376,1152,408,2.55
1920,1200,272,1.7
2400,1080,480,3
2520,1080,420,2.625
2340,1080,400,2.5
2560,1096,420,2.625
2636,1080,540,3.375
2400,1080,462,2.8875
2000,1200,280,1.75
1560,720,320,2
2280,1080,450,2.8125
2560,1096,462,2.8875
2340,1080,473,2.95625
2400,1080,440,2.75
1600,720,320,2
1920,1080,480,3
2400,1080,440,2.75
2400,1080,420,2.625
2400,1080,384,2.4
2460,1080,446,2.7875001
1280,720,240,1.5
2248,1080,540,3.375
1600,720,320,2
2460,1080,480,3
2400,1080,440,2.75
